humanitarian_id,client_id
h_2651,
h_5437,
h_5290,
h_452,
h_6774,
h_11442,14638.0
h_6379,
h_3170,
h_1644,
h_2840,
h_5274,
h_409,
h_707,
h_3698,
h_3000,
h_297,
h_3138,
h_402,
h_453,
h_842,
h_2731,
h_1155,
h_4498,
h_2208,
h_737,
h_82,
h_7967,14497.0
h_1641,
h_5294,
h_4833,
h_2225,
h_6313,
h_6026,
h_4747,
h_8488,12743.0
h_3174,
h_3673,
h_1509,
h_1391,
h_2857,
h_5899,
h_4752,
h_3738,
h_7082,15006.0
h_5492,
h_4516,
h_1321,
h_1552,
h_8421,14663.0
h_1182,
h_5646,
h_3526,
h_3287,
h_6218,
h_23977,597.0
h_2168,
h_19567,14649.0
h_17353,10183.0
h_10651,5562.0
h_18075,6286.0
h_8933,14583.0
h_10559,14597.0
h_18301,14652.0
h_4665,
h_20356,10838.0
h_11411,14541.0
h_14092,14636.0
h_7979,14640.0
h_4716,
h_1395,
h_4702,
h_363,
h_4788,
h_5956,
h_21420,9979.0
h_5361,
h_2172,
h_3617,
h_6399,
h_7429,8840.0
h_20435,13752.0
h_3410,
h_6756,
h_1472,
h_3538,
h_73,
h_2841,
h_5594,
h_6010,
h_4696,
h_2697,
h_6332,
h_4198,
h_628,
h_1736,
h_3678,
h_14102,12504.0
h_3724,
h_7354,11783.0
h_5836,
h_1087,
h_314,
h_530,
h_3272,
h_4946,
h_3880,
h_5719,
h_292,
h_5845,
h_1894,
h_1148,
h_6814,
h_309,
h_3340,
h_3047,
h_1020,
h_5258,
h_1824,
h_2694,
h_128,
h_294,
h_1802,
h_5003,
h_2513,
h_1846,
h_1582,
h_1876,
h_6416,
h_797,
h_5575,
h_5149,
h_4028,
h_2506,
h_2917,
h_24948,7831.0
h_1938,
h_4865,
h_1741,
h_6577,
h_3285,
h_6297,
h_429,
h_2280,
h_4561,
h_4016,
h_5169,
h_6282,
h_2613,
h_419,
h_6772,
h_3960,
h_2024,
h_5225,
h_4434,
h_4810,
h_4243,
h_217,
h_1259,
h_2344,
h_108,
h_2880,
h_818,
h_6432,
h_4948,
h_4667,
h_5976,
h_4344,
h_5672,
h_3870,
h_188,
h_1199,
h_6739,
h_5151,
h_6393,
h_1153,
h_728,
h_5478,
h_4172,
h_762,
h_4241,
h_4347,
h_1191,
h_6117,
h_432,
h_2085,
h_4307,
h_760,
h_5798,
h_480,
h_3750,
h_4350,
h_5276,
h_558,
h_1718,
h_3300,
h_1714,
h_6634,
h_3098,
h_4975,
h_6270,
h_5401,
h_123,
h_3353,
h_6182,
h_901,
h_370,
h_3985,
h_5403,
h_6284,
h_2063,
h_6791,
h_4047,
h_2267,
h_4554,
h_5180,
h_1732,
h_1965,
h_3922,
h_3511,
h_1302,
h_1661,
h_4831,
h_1322,
h_743,
h_5837,
h_3963,
h_2243,
h_3595,
h_1798,
h_12377,11238.0
h_5723,
h_23149,14098.0
h_2605,
h_18280,14250.0
h_22979,14313.0
h_14137,14174.0
h_7711,14133.0
h_20569,14274.0
h_13706,10976.0
h_4860,
h_22246,7520.0
h_20999,14330.0
h_704,
h_16725,8951.0
h_7994,13423.0
h_115,
h_8468,14303.0
h_2662,
h_8519,12041.0
h_6278,
h_4740,
h_2387,
h_536,
h_2408,
h_10902,14278.0
h_5119,
h_6102,
h_90,
h_3395,
h_701,
h_3074,
h_630,
h_6584,
h_3307,
h_7720,14373.0
h_6678,
h_17728,13199.0
h_4237,
h_1880,
h_647,
h_2404,
h_12132,14009.0
h_4905,
h_759,
h_18993,13559.0
h_19303,13557.0
h_17522,13862.0
h_460,
h_5373,
h_15893,12758.0
h_18754,10436.0
h_4673,
h_4816,
h_5735,
h_17542,11529.0
h_22177,14143.0
h_22815,13290.0
h_5771,
h_25010,6013.0
h_961,
h_8460,11517.0
h_15371,5309.0
h_4690,
h_16652,13597.0
h_22770,9294.0
h_5602,
h_3681,
h_2879,
h_7566,4352.0
h_2060,
h_18128,13833.0
h_5595,
h_2410,
h_1061,
h_19162,11616.0
h_25401,13473.0
h_5232,
h_3560,
h_675,
h_3603,
h_9449,5089.0
h_23037,14222.0
h_6122,
h_5826,
h_18344,12807.0
h_21949,13372.0
h_242,
h_23671,14065.0
h_2207,
h_10927,13630.0
h_13210,7225.0
h_10540,14305.0
h_6411,
h_1363,
h_430,
h_2611,
h_20166,14158.0
h_2826,
h_5812,
h_14244,13966.0
h_1489,
h_359,
h_7211,14556.0
h_4838,
h_1697,
h_597,
h_19714,14711.0
h_19517,14110.0
h_5598,
h_1617,
h_2397,
h_1441,
h_3109,
h_11367,14064.0
h_862,
h_953,
h_2371,
h_4112,
h_13893,8506.0
h_19521,13744.0
h_502,
h_125,
h_4719,
h_5902,
h_2920,
h_2347,
h_1026,
h_232,
h_1227,
h_5469,
h_15741,14147.0
h_21029,14148.0
h_21422,13799.0
h_6377,
h_5259,
h_6705,
h_5189,
h_4117,
h_19482,12997.0
h_14286,14257.0
h_22510,7575.0
h_3513,
h_15141,14124.0
h_24845,13828.0
h_4124,
h_6309,
h_5048,
h_15953,14142.0
h_2124,
h_22542,7817.0
h_2609,
h_5071,
h_8989,14115.0
h_3654,
h_6259,
h_23321,14043.0
h_4483,
h_16203,10000.0
h_4417,
h_23720,14048.0
h_3055,
h_15028,13722.0
h_21968,13753.0
h_5138,
h_4955,
h_3331,
h_479,
h_2330,
h_3938,
h_17874,11233.0
h_7050,5237.0
h_13214,10876.0
h_3031,
h_20009,14149.0
h_22978,13894.0
h_9919,13399.0
h_2143,
h_5014,
h_24593,14162.0
h_6255,
h_16294,12032.0
h_3836,
h_3236,
h_3358,
h_17455,13158.0
h_3760,
h_5667,
h_3802,
h_5491,
h_4543,
h_3192,
h_5057,
h_5140,
h_6370,
h_5099,
h_6170,
h_4589,
h_2352,
h_6611,
h_16090,14105.0
h_6118,
h_6442,
h_9623,12288.0
h_4230,
h_1214,
h_2388,
h_12383,13832.0
h_825,
h_5540,
h_8083,14052.0
h_15631,14044.0
h_13866,13890.0
h_16627,4742.0
h_2519,
h_6346,
h_6158,
h_6390,
h_8624,13891.0
h_17051,13892.0
h_4952,
h_1244,
h_4121,
h_1088,
h_12248,13378.0
h_1998,
h_3633,
h_1765,
h_5734,
h_620,
h_12030,13044.0
h_21830,13527.0
h_1711,
h_3579,
h_20319,13961.0
h_1932,
h_2672,
h_748,
h_1816,
h_9299,17053.0
h_5782,
h_1647,
h_18083,7769.0
h_6539,
h_16290,13990.0
h_1571,
h_2461,
h_14987,13861.0
h_4785,
h_391,
h_7208,11086.0
h_7642,11967.0
h_547,
h_1469,
h_2542,
h_22614,13756.0
h_15194,13930.0
h_4778,
h_2432,
h_1556,
h_24029,13876.0
h_7171,10574.0
h_3053,
h_870,
h_18430,2273.0
h_5541,
h_24411,13667.0
h_4374,
h_1023,
h_1574,
h_1888,
h_1035,
h_24518,13793.0
h_4451,
h_4330,
h_3838,
h_591,
h_1688,
h_18985,13771.0
h_6128,
h_20230,9324.0
h_1080,
h_4281,
h_3691,
h_5972,
h_1101,
h_8167,13906.0
h_1252,
h_716,
h_6828,
h_6624,
h_16868,5058.0
h_21448,13614.0
h_16572,12342.0
h_4935,
h_4211,
h_11643,13943.0
h_2664,
h_43,
h_838,
h_6283,
h_5855,
h_56,
h_773,
h_8620,13898.0
h_22480,13928.0
h_4646,
h_1601,
h_4488,
h_3717,
h_22354,6016.0
h_4503,
h_8618,13286.0
h_4412,
h_8730,13913.0
h_1645,
h_3135,
h_2401,
h_3519,
h_5139,
h_11228,13788.0
h_3899,
h_1255,
h_2251,
h_5936,
h_230,
h_4304,
h_11970,13908.0
h_10187,13888.0
h_4465,
h_3785,
h_6675,
h_338,
h_2163,
h_1382,
h_13285,13811.0
h_2297,
h_5787,
h_116,
h_5714,
h_8505,13402.0
h_4579,
h_2333,
h_5132,
h_6734,
h_6482,
h_23767,13931.0
h_4908,
h_6494,
h_3088,
h_12735,13825.0
h_6651,
h_6083,
h_12420,13639.0
h_13962,13944.0
h_2987,
h_5415,
h_6488,
h_14360,12054.0
h_4242,
h_1444,
h_5884,
h_1340,
h_17382,13717.0
h_1129,
h_1510,
h_2192,
h_22544,13844.0
h_9163,12802.0
h_6690,
h_4509,
h_2816,
h_25395,13841.0
h_3562,
h_1562,
h_7663,15031.0
h_1792,
h_12604,17986.0
h_843,
h_4018,
h_2154,
h_10192,8107.0
h_13937,13100.0
h_943,
h_5894,
h_23171,10699.0
h_2265,
h_2531,
h_10170,13818.0
h_6439,
h_3216,
h_7640,12388.0
h_852,
h_16096,13368.0
h_9741,13786.0
h_6363,
h_6556,
h_17234,13789.0
h_6514,
h_3703,
h_6214,
h_20937,13776.0
h_5495,
h_18231,13419.0
h_1777,
h_2345,
h_5031,
h_526,
h_1834,
h_1394,
h_5,
h_8303,13777.0
h_88,
h_11568,8297.0
h_3503,
h_400,
h_21211,13757.0
h_650,
h_4261,
h_24644,4120.0
h_3042,
h_3199,
h_4469,
h_1052,
h_468,
h_8163,6849.0
h_84,
h_2291,
h_13684,16602.0
h_17799,13766.0
h_22539,13593.0
h_4044,
h_21791,13456.0
h_2962,
h_1940,
h_4077,
h_1949,
h_2437,
h_18204,13736.0
h_2146,
h_6614,
h_4709,
h_2351,
h_5350,
h_2493,
h_1676,
h_12,
h_10962,11848.0
h_13013,13641.0
h_10269,13488.0
h_22442,8805.0
h_6324,
h_2462,
h_5669,
h_5328,
h_310,
h_2290,
h_2557,
h_8832,1545.0
h_4532,
h_5244,
h_2463,
h_12721,8703.0
h_374,
h_991,
h_20780,5656.0
h_23080,13162.0
h_5912,
h_648,
h_2708,
h_5816,
h_8128,13716.0
h_5166,
h_2102,
h_1858,
h_7229,13397.0
h_1651,
h_23605,13821.0
h_4911,
h_2832,
h_3276,
h_3273,
h_881,
h_724,
h_4602,
h_6287,
h_15743,13688.0
h_21967,13669.0
h_5846,
h_643,
h_8775,13480.0
h_1512,
h_5835,
h_3655,
h_640,
h_5549,
h_5296,
h_4941,
h_6189,
h_22871,10841.0
h_22062,13654.0
h_5333,
h_219,
h_5622,
h_3486,
h_1698,
h_11391,5277.0
h_4553,
h_6084,
h_6615,
h_2761,
h_2101,
h_3954,
h_17664,13403.0
h_4853,
h_16101,13682.0
h_940,
h_3630,
h_2709,
h_252,
h_4769,
h_579,
h_2500,
h_3684,
h_5512,
h_16229,13671.0
h_4481,
h_3305,
h_19891,3694.0
h_2222,
h_21899,13655.0
h_994,
h_14862,7959.0
h_3726,
h_1560,
h_1357,
h_14594,5819.0
h_3801,
h_5270,
h_2249,
h_447,
h_3926,
h_4159,
h_6522,
h_5377,
h_6736,
h_14081,13820.0
h_2654,
h_6151,
h_1410,
h_6525,
h_11422,13617.0
h_16256,13537.0
h_4750,
h_2940,
h_4615,
h_18806,7185.0
h_12638,10800.0
h_6589,
h_18172,13328.0
h_2964,
h_925,
h_1330,
h_3906,
h_3377,
h_18454,13623.0
h_5402,
h_1764,
h_22433,15053.0
h_1289,
h_5893,
h_1990,
h_3677,
h_5539,
h_20184,13710.0
h_23041,13380.0
h_746,
h_16537,14159.0
h_12694,12028.0
h_5739,
h_3652,
h_10501,13539.0
h_67,
h_3619,
h_21234,10894.0
h_15380,7942.0
h_5465,
h_19383,13506.0
h_7058,11532.0
h_12842,13324.0
h_5626,
h_6593,
h_7575,13425.0
h_3136,
h_1283,
h_3158,
h_3197,
h_10596,13509.0
h_14069,6785.0
h_5573,
h_2802,
h_12538,13525.0
h_3933,
h_6503,
h_4315,
h_2196,
h_1344,
h_5442,
h_20498,6022.0
h_1234,
h_4759,
h_5559,
h_2691,
h_6090,
h_1907,
h_2620,
h_7619,12463.0
h_24353,13282.0
h_3534,
h_23978,13461.0
h_3203,
h_3602,
h_3364,
h_2229,
h_2597,
h_612,
h_20152,13486.0
h_4429,
h_7617,13470.0
h_8577,10266.0
h_3636,
h_6130,
h_264,
h_910,
h_7233,13466.0
h_4551,
h_4458,
h_9727,7339.0
h_16595,13983.0
h_3139,
h_15932,13307.0
h_6033,
h_5283,
h_15888,6337.0
h_5726,
h_1179,
h_5453,
h_837,
h_5086,
h_2242,
h_3863,
h_3756,
h_6357,
h_3891,
h_995,
h_1655,
h_12196,13292.0
h_6561,
h_22747,10595.0
h_18506,7291.0
h_9588,704.0
h_16183,13356.0
h_3990,
h_6180,
h_160,
h_503,
h_15046,8755.0
h_1632,
h_20336,9175.0
h_3554,
h_53,
h_4438,
h_8226,13360.0
h_18942,13351.0
h_2749,
h_373,
h_6520,
h_2187,
h_6549,
h_4932,
h_5224,
h_10581,12981.0
h_3217,
h_5724,
h_4536,
h_17662,9888.0
h_3157,
h_1187,
h_5929,
h_1271,
h_555,
h_2532,
h_13808,13004.0
h_3555,
h_6768,
h_3980,
h_4180,
h_2653,
h_3890,
h_72,
h_263,
h_4393,
h_100,
h_6204,
h_5341,
h_5577,
h_5593,
h_3835,
h_17760,13022.0
h_6498,
h_13574,5785.0
h_2079,
h_5906,
h_15434,13023.0
h_1404,
h_11790,13203.0
h_1165,
h_4144,
h_20496,12282.0
h_4313,
h_4903,
h_4841,
h_2644,
,4598.0
,4616.0
,3673.0
,4412.0
,4619.0
,3264.0
,939.0
,4013.0
,4625.0
,3557.0
,4654.0
,4655.0
,4657.0
,4659.0
,4661.0
,4667.0
,9.0
,4671.0
,4324.0
,4674.0
,4599.0
,4695.0
,134.0
,4697.0
,4700.0
,4706.0
,4708.0
,4715.0
,4727.0
,4665.0
,4728.0
,4337.0
,4736.0
,4579.0
,4756.0
,4755.0
,4768.0
,4769.0
,4774.0
,163.0
,4784.0
,4785.0
,4787.0
,4790.0
,4799.0
,4721.0
,3846.0
,4812.0
,774.0
,4591.0
,216.0
,4816.0
,4571.0
,3386.0
,4818.0
,4641.0
,4838.0
,4819.0
,4840.0
,4850.0
,4854.0
,4422.0
,193.0
,4833.0
,4351.0
,2787.0
,4423.0
,4869.0
,4773.0
,4872.0
,4874.0
,4875.0
,4880.0
,4882.0
,4896.0
,4901.0
,2572.0
,294.0
,2874.0
,3769.0
,3913.0
,3498.0
,4950.0
,4968.0
,4988.0
,4989.0
,4639.0
,4996.0
,4998.0
,4999.0
,4360.0
,712.0
,5011.0
,5021.0
,4083.0
,472.0
,4778.0
,5015.0
,3245.0
,4302.0
,5037.0
,5023.0
,5039.0
,4600.0
,4145.0
,2036.0
,5076.0
,5078.0
,5079.0
,2023.0
,4438.0
,1007.0
,5105.0
,5119.0
,5083.0
,5122.0
,4777.0
,5124.0
,5139.0
,5143.0
,5147.0
,5152.0
,673.0
,5155.0
,5159.0
,4969.0
,4762.0
,5168.0
,4749.0
,5186.0
,608.0
,5188.0
,417.0
,5193.0
,4367.0
,149.0
,5196.0
,5205.0
,4217.0
,5221.0
,3772.0
,5242.0
,5249.0
,5261.0
,5270.0
,626.0
,794.0
,410.0
,5295.0
,3754.0
,4909.0
,5300.0
,781.0
,5308.0
,5310.0
,2321.0
,5314.0
,5231.0
,4384.0
,2794.0
,5311.0
,3800.0
,5335.0
,4122.0
,4048.0
,4385.0
,4345.0
,3993.0
,5350.0
,5352.0
,5353.0
,3.0
,4689.0
,682.0
,5365.0
,5366.0
,506.0
,5271.0
,5375.0
,5377.0
,5385.0
,2084.0
,4331.0
,5396.0
,5398.0
,5404.0
,5419.0
,1387.0
,3559.0
,4763.0
,5433.0
,3688.0
,3875.0
,5436.0
,5439.0
,3728.0
,5441.0
,5456.0
,886.0
,5461.0
,5464.0
,5361.0
,4660.0
,5096.0
,4229.0
,5486.0
,238.0
,13.0
,5495.0
,1167.0
,5502.0
,5510.0
,5513.0
,4008.0
,5521.0
,5526.0
,3651.0
,5359.0
,58.0
,3142.0
,5567.0
,5568.0
,5571.0
,5288.0
,3946.0
,5591.0
,5400.0
,5599.0
,5584.0
,5605.0
,684.0
,133.0
,5609.0
,5614.0
,5615.0
,5558.0
,2636.0
,606.0
,5619.0
,5620.0
,3183.0
,485.0
,5625.0
,4645.0
,5650.0
,5661.0
,5569.0
,3385.0
,5666.0
,5670.0
,966.0
,5677.0
,5682.0
,5301.0
,4916.0
,713.0
,5701.0
,5709.0
,5727.0
,5732.0
,5734.0
,3504.0
,5724.0
,5694.0
,5470.0
,5749.0
,5758.0
,5660.0
,5761.0
,5775.0
,4995.0
,5575.0
,5811.0
,1198.0
,5820.0
,5821.0
,5831.0
,1767.0
,5844.0
,5673.0
,2442.0
,5850.0
,5848.0
,5854.0
,5856.0
,5866.0
,5870.0
,4949.0
,3898.0
,5382.0
,1335.0
,5873.0
,2887.0
,5891.0
,5903.0
,5905.0
,5893.0
,5899.0
,5925.0
,5334.0
,3215.0
,5984.0
,5995.0
,5997.0
,5958.0
,5954.0
,6017.0
,4877.0
,6021.0
,5809.0
,6025.0
,6027.0
,6031.0
,658.0
,6050.0
,6059.0
,4811.0
,6060.0
,6061.0
,6063.0
,4710.0
,6065.0
,6029.0
,6064.0
,6070.0
,6074.0
,6079.0
,6080.0
,6085.0
,6087.0
,6090.0
,1462.0
,6103.0
,6099.0
,6107.0
,4797.0
,6134.0
,5725.0
,6154.0
,2903.0
,2138.0
,6144.0
,5897.0
,5418.0
,6199.0
,6200.0
,6201.0
,6203.0
,6178.0
,6197.0
,5921.0
,4313.0
,6219.0
,6223.0
,6235.0
,6228.0
,6239.0
,5976.0
,6248.0
,6261.0
,6263.0
,6276.0
,5945.0
,6288.0
,6289.0
,6292.0
,6295.0
,6296.0
,6297.0
,6299.0
,4011.0
,4014.0
,4741.0
,6249.0
,5919.0
,4231.0
,4611.0
,6277.0
,6320.0
,6347.0
,6352.0
,6353.0
,6355.0
,6357.0
,6358.0
,5514.0
,6102.0
,6133.0
,6287.0
,6360.0
,6339.0
,4642.0
,5424.0
,6366.0
,6344.0
,6369.0
,5728.0
,6380.0
,6382.0
,6383.0
,6140.0
,3254.0
,6301.0
,6388.0
,3901.0
,6391.0
,6392.0
,1772.0
,6210.0
,5983.0
,5852.0
,6387.0
,5013.0
,6412.0
,4237.0
,6413.0
,3610.0
,5046.0
,3943.0
,6141.0
,590.0
,2156.0
,6431.0
,6434.0
,4991.0
,5877.0
,6439.0
,6440.0
,2666.0
,6443.0
,6236.0
,4759.0
,6447.0
,5589.0
,6350.0
,6484.0
,6486.0
,6488.0
,1461.0
,1460.0
,6507.0
,6497.0
,6525.0
,6530.0
,6531.0
,1.0
,6520.0
,6542.0
,6455.0
,1703.0
,6554.0
,6569.0
,5596.0
,6582.0
,6583.0
,6595.0
,6591.0
,2697.0
,272.0
,2070.0
,4216.0
,6630.0
,6634.0
,6492.0
,6643.0
,6644.0
,6655.0
,6657.0
,6690.0
,6562.0
,6561.0
,6428.0
,6708.0
,6571.0
,6717.0
,6724.0
,6729.0
,6732.0
,6733.0
,2745.0
,6740.0
,549.0
,6746.0
,6749.0
,6317.0
,6283.0
,5136.0
,6332.0
,1494.0
,2425.0
,4411.0
,6762.0
,5950.0
,4341.0
,6784.0
,6779.0
,3039.0
,6789.0
,6792.0
,1784.0
,6798.0
,999.0
,6799.0
,5989.0
,5988.0
,768.0
,6802.0
,5499.0
,4831.0
,6812.0
,6158.0
,6822.0
,6827.0
,6831.0
,5332.0
,6832.0
,5100.0
,6844.0
,6855.0
,6868.0
,6871.0
,6873.0
,477.0
,253.0
,6896.0
,3534.0
,1938.0
,2431.0
,6913.0
,2885.0
,6811.0
,6917.0
,3937.0
,5762.0
,2875.0
,6936.0
,4587.0
,6874.0
,6442.0
,6941.0
,6930.0
,6943.0
,6944.0
,6947.0
,6952.0
,6960.0
,6961.0
,6966.0
,5880.0
,6965.0
,6976.0
,6978.0
,6876.0
,6835.0
,3735.0
,6991.0
,6992.0
,6993.0
,6985.0
,3355.0
,7023.0
,7013.0
,7029.0
,7033.0
,7043.0
,1309.0
,5431.0
,7053.0
,7054.0
,7056.0
,7062.0
,6005.0
,7018.0
,7068.0
,7077.0
,7080.0
,670.0
,6282.0
,7096.0
,1553.0
,6473.0
,7110.0
,7008.0
,5357.0
,7138.0
,7140.0
,5711.0
,7147.0
,7163.0
,6136.0
,7178.0
,7176.0
,7174.0
,7184.0
,7191.0
,7180.0
,4851.0
,7190.0
,6056.0
,6887.0
,7196.0
,7197.0
,7206.0
,7209.0
,7214.0
,3408.0
,4656.0
,7216.0
,523.0
,7229.0
,5123.0
,4696.0
,7234.0
,7241.0
,7246.0
,7253.0
,7255.0
,7261.0
,1634.0
,3949.0
,7262.0
,7257.0
,7282.0
,7316.0
,3867.0
,7324.0
,6468.0
,7335.0
,7295.0
,5631.0
,6998.0
,5321.0
,6927.0
,7374.0
,3539.0
,7365.0
,7376.0
,7383.0
,289.0
,7388.0
,7387.0
,7390.0
,7392.0
,7400.0
,7223.0
,267.0
,7408.0
,7416.0
,7417.0
,7430.0
,1001.0
,7437.0
,7418.0
,7359.0
,1550.0
,7445.0
,7449.0
,7466.0
,7092.0
,7470.0
,7459.0
,7348.0
,7506.0
,7510.0
,7512.0
,6243.0
,5391.0
,5659.0
,6187.0
,6198.0
,7523.0
,7525.0
,1929.0
,7529.0
,7502.0
,2755.0
,7550.0
,7574.0
,7585.0
,2623.0
,7593.0
,6483.0
,7481.0
,5754.0
,7625.0
,6365.0
,7592.0
,7265.0
,7633.0
,5082.0
,7646.0
,7599.0
,7654.0
,7642.0
,7655.0
,3279.0
,2749.0
,7576.0
,7581.0
,7670.0
,2069.0
,7672.0
,7673.0
,3590.0
,7676.0
,7679.0
,7681.0
,7499.0
,7683.0
,7684.0
,7073.0
,7686.0
,7608.0
,7103.0
,237.0
,7704.0
,7710.0
,7397.0
,7342.0
,5098.0
,7122.0
,7712.0
,7594.0
,7728.0
,7729.0
,7130.0
,1157.0
,7721.0
,7744.0
,7745.0
,7662.0
,7750.0
,7735.0
,7755.0
,7761.0
,7760.0
,5638.0
,7759.0
,7768.0
,6094.0
,377.0
,7776.0
,7781.0
,6755.0
,7788.0
,7796.0
,6138.0
,7799.0
,6699.0
,7806.0
,2330.0
,7828.0
,7210.0
,7832.0
,7090.0
,6381.0
,7833.0
,7850.0
,6973.0
,2248.0
,7677.0
,7865.0
,4207.0
,7640.0
,7873.0
,7887.0
,7895.0
,7891.0
,7543.0
,7853.0
,5182.0
,7903.0
,10.0
,7914.0
,7398.0
,4428.0
,7916.0
,6623.0
,7825.0
,7860.0
,7936.0
,6227.0
,2611.0
,7540.0
,7254.0
,7866.0
,7927.0
,7826.0
,5943.0
,7976.0
,7981.0
,7934.0
,7991.0
,7994.0
,5059.0
,7626.0
,7999.0
,8000.0
,8003.0
,8007.0
,5235.0
,8011.0
,962.0
,7775.0
,2426.0
,8038.0
,5040.0
,8024.0
,7779.0
,4823.0
,8078.0
,8083.0
,8019.0
,6529.0
,7621.0
,4316.0
,33.0
,8105.0
,8115.0
,8117.0
,8116.0
,6834.0
,8147.0
,7904.0
,8046.0
,8164.0
,8154.0
,8166.0
,8167.0
,8006.0
,8160.0
,8180.0
,3007.0
,8198.0
,8187.0
,8165.0
,8223.0
,8224.0
,8230.0
,8241.0
,8253.0
,8264.0
,8098.0
,8245.0
,8201.0
,4895.0
,8293.0
,8305.0
,8175.0
,5248.0
,8094.0
,8135.0
,8300.0
,7810.0
,8328.0
,5548.0
,7558.0
,5616.0
,7360.0
,8342.0
,8100.0
,7296.0
,8238.0
,1239.0
,8369.0
,8370.0
,6603.0
,8380.0
,8384.0
,7734.0
,7258.0
,8398.0
,8412.0
,8416.0
,8124.0
,6932.0
,8425.0
,679.0
,8437.0
,8439.0
,8450.0
,8452.0
,8101.0
,8443.0
,8474.0
,8477.0
,8470.0
,8355.0
,8466.0
,8495.0
,8449.0
,8524.0
,8504.0
,7423.0
,6984.0
,8541.0
,8542.0
,7671.0
,8563.0
,8551.0
,8568.0
,8550.0
,8580.0
,8581.0
,8584.0
,8589.0
,8313.0
,8549.0
,8594.0
,8605.0
,8611.0
,8597.0
,8613.0
,8619.0
,8633.0
,8636.0
,8617.0
,8647.0
,8441.0
,8661.0
,8663.0
,8668.0
,8673.0
,8431.0
,643.0
,8615.0
,8681.0
,8683.0
,8639.0
,6400.0
,8704.0
,8715.0
,8732.0
,8736.0
,8741.0
,8745.0
,8746.0
,8762.0
,8763.0
,8182.0
,8782.0
,8784.0
,8787.0
,8791.0
,8809.0
,8836.0
,6700.0
,8843.0
,7892.0
,8844.0
,8861.0
,8863.0
,8864.0
,7857.0
,8868.0
,7489.0
,8877.0
,8867.0
,7943.0
,8472.0
,8892.0
,8890.0
,8050.0
,8036.0
,8886.0
,8158.0
,8889.0
,7960.0
,8921.0
,8871.0
,8948.0
,8955.0
,8219.0
,8961.0
,7929.0
,4772.0
,8986.0
,8987.0
,9004.0
,8833.0
,8908.0
,9023.0
,9020.0
,9044.0
,9046.0
,9071.0
,9076.0
,9101.0
,9125.0
,7884.0
,4821.0
,8916.0
,9146.0
,8967.0
,9120.0
,9169.0
,9055.0
,9060.0
,9179.0
,9181.0
,1244.0
,7809.0
,9193.0
,7113.0
,9167.0
,9217.0
,9206.0
,6598.0
,5296.0
,3907.0
,9280.0
,9248.0
,4295.0
,9303.0
,9305.0
,8767.0
,5858.0
,9341.0
,9309.0
,9353.0
,9361.0
,9406.0
,9409.0
,9442.0
,9445.0
,9327.0
,9477.0
,9485.0
,8055.0
,9255.0
,9399.0
,9519.0
,9524.0
,5127.0
,9617.0
,9627.0
,9654.0
,9690.0
,9133.0
,9620.0
,9677.0
,9708.0
,9748.0
,4381.0
,9759.0
,9781.0
,8849.0
,9787.0
,7519.0
,4813.0
,9800.0
,8364.0
,8723.0
,9859.0
,9547.0
,9837.0
,9796.0
,592.0
,9295.0
,9900.0
,991.0
,9920.0
,8537.0
,7801.0
,26.0
,9960.0
,9444.0
,9970.0
,9991.0
,10004.0
,10005.0
,10006.0
,10015.0
,9808.0
,10011.0
,10038.0
,9541.0
,10043.0
,10088.0
,10139.0
,9956.0
,10045.0
,10150.0
,6160.0
,10215.0
,9950.0
,10203.0
,10188.0
,10225.0
,10208.0
,10229.0
,10240.0
,10243.0
,10101.0
,10141.0
,7589.0
,9691.0
,10239.0
,10210.0
,10315.0
,10333.0
,10334.0
,10335.0
,10311.0
,10234.0
,10341.0
,10354.0
,9278.0
,10374.0
,9722.0
,10313.0
,3622.0
,10197.0
,10397.0
,10331.0
,10401.0
,9799.0
,3908.0
,10450.0
,10408.0
,10487.0
,10287.0
,10492.0
,10499.0
,10501.0
,10497.0
,10516.0
,264.0
,7964.0
,10522.0
,10537.0
,10539.0
,10540.0
,10468.0
,10552.0
,10509.0
,10498.0
,114.0
,10558.0
,9912.0
,5847.0
,10568.0
,10561.0
,3636.0
,10585.0
,6379.0
,3618.0
,10599.0
,10575.0
,10624.0
,10471.0
,10633.0
,10643.0
,9958.0
,82.0
,10659.0
,9530.0
,10701.0
,10707.0
,10691.0
,10722.0
,10723.0
,10738.0
,10519.0
,10732.0
,10638.0
,10489.0
,10748.0
,9922.0
,10764.0
,10745.0
,10768.0
,3481.0
,10175.0
,10777.0
,10781.0
,1330.0
,10671.0
,10102.0
,10805.0
,10807.0
,10806.0
,9899.0
,10871.0
,7434.0
,10843.0
,10912.0
,10543.0
,10891.0
,10942.0
,10955.0
,9715.0
,8456.0
,2992.0
,10972.0
,10961.0
,6846.0
,10968.0
,10994.0
,11000.0
,11006.0
,11008.0
,11013.0
,10586.0
,11022.0
,9016.0
,8152.0
,11039.0
,11041.0
,11007.0
,9806.0
,11050.0
,11019.0
,11066.0
,11070.0
,9709.0
,11082.0
,11076.0
,7611.0
,11096.0
,11102.0
,7194.0
,11097.0
,11138.0
,8911.0
,1694.0
,11161.0
,11087.0
,11141.0
,11171.0
,11079.0
,11160.0
,8215.0
,11203.0
,11213.0
,9184.0
,11085.0
,11239.0
,11254.0
,9761.0
,11259.0
,9976.0
